topic_id	ref_id	s1	s2	anno_1	anno_2	anno_average
2	2.4.5	Viel weniger freie Zeit am Nachmittag.	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.4.3	Das Schulprogramm müsste dann die Mittagspause beinhalten und die Scule müsste das Mittagsessen für alle Schüler versorgen.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.4.4	Schulbusse im ländlichen Raum sind schwerer zu koordinieren, wenn der Schulbeginn nicht einheitlich wäre	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.3.3	Mehr Schlaf führt zu einer Verbesserung der Leistungsfähigkeit.	US-Studie zeigt Vorteile des späteren Schulanfangs	1	0	0.5
2	2.4.2	Schulbusse müssten die Schüler zu Klassen bringen, die zu unterschiedlichen Zeiten beginnen	Mit späterem Schulanfang hört die Schule auch später auf	0	0	0
2	2.3.1	Längerer Schlaf verbessert die Konzentration der Schüler	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	1	0	0.5
2	2.4.1	Für Schulbusse wären unterschiedliche Zeiten problematisch	Umstellung der Schulbusse auf dem Land wäre problematisch	2	3	2.5
2	2.3.2	In der Pupertaet aendern sich viele Menschen zum Spaettyp	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.3.4	der Absentismus von Schülern kann sinken	Bei späterem Schulbeginn können Fehlzeiten weniger werden	3	3	3
2	2.3.2	Gesundheit wird gefördert durch mehr Schlaf.	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	2	1	1.5
2	2.3.3	Schlafmangel schränkt Leistungsfähigkeit ein, Konzentrations- & Ausdauerstörungen, schlechte Laune	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.3.3	Bei vielen Menschen verändert sich in der Pubertät die innere Uhr.	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.4.1	Tageslicht spielt eine entscheidende Rolle für die Leistung. Menschen müssen Sonnenlicht ausgesetzt werden.	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.4.1	Wenn der Unterricht später beginnt, muss er später enden - die Schüler mögen es nicht	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.3.4	wenn Schüler ausreichend schlafen, fehlen sie weniger und konzentrieren sich besser, die Leistungen verbessern sich	Bei späterem Schulbeginn können Fehlzeiten weniger werden	3	2	2.5
2	2.4.1	Probleme mit den Schulbussen, vor allem auf dem Land	Umstellung der Schulbusse auf dem Land wäre problematisch	4	4	4
2	2.4.5	Der Unterricht würde auch nach der Mittagspause stattfinden	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.4.5	Der freie Nachmittag ist ihnen wichtiger	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.3.1	später erzielen die Schüler bessere Ergebnisse	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	1	0	0.5
2	2.4.2	Die Kinder mussten im Dunkeln zur Schule gehen	Mit späterem Schulanfang hört die Schule auch später auf	0	0	0
2	2.4.5	Es wäre schwierig, den Busverkehr und den späteren Schulbeginn unter einen Hut zu bringen.	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.3.1	Die Leistungen der Schüler in den ersten Klassen könnten sich verbessern	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	1	0	0.5
2	2.4.4	Führt zu Problemen bei der Zeitumstellung	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.3	Es würde weniger Freizeit am Nachmittag zur Verfügung stehen, was nicht beliebt ist	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	3	3	3
2	2.3.2	Die Schüler würden besser gelaunt sein	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.4.4	Student:innen bevorzugen es, den Nachmittag frei zu haben.	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.3.1	insgesamt weniger Fehltage, mehr Motivation	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	0	0	0
2	2.4.3	In den Wintermonaten gibt es ein Problem - in diese Zeit das Auge weniger dem Sonnenlicht ausgesetzt ist.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.4.1	späteres Anfangen bedeutet späteres Beenden des Schultages, was den Schülern natürlich nicht gefällt	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.3.4	später erzielen die Schüler bessere Ergebnisse	Bei späterem Schulbeginn können Fehlzeiten weniger werden	1	0	0.5
2	2.3.3	In Seattle wurde die Unterricht auf Später verschoben und die Schüler schliefen durchschnittlich 34 Minuten länger, ihre Leistungen verbesserten sich und die Fehlzeiten waren geringer.	US-Studie zeigt Vorteile des späteren Schulanfangs	2	2	2
2	2.3.3	Verbesserte Leistungen	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.4.2	mit dem Handy auf dem Sofa abzuhängen	Mit späterem Schulanfang hört die Schule auch später auf	0	0	0
2	2.3.1	Die Konzentration der Schüler verbesserte sich	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	0	0	0
2	2.4.5	die Schüle würde später aufhören	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.3.2	bei den meisten Kinder verschiebt sich der Schlaftyp in Richtung Spättyp in der Pubertät, dadurch werden die Jugendliche später müde und schlafen morgens länger	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.4.1	die Zeitplanung der Schulbusse wird erheblich erschwert	Umstellung der Schulbusse auf dem Land wäre problematisch	2	3	2.5
2	2.4.4	Die Kinder mussten im Dunkeln zur Schule gehen	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.3.2	Dabei spielt das Tageslicht eine entscheidende Rolle für die Leistungsfähigkeit	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.4.4	Schulunterricht wuerde Nachmittags sein	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.3	Schueler koennten nicht mit dem Bus zur Schule	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.3.2	weniger abwesend	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.4.4	späterer Nachmittag, weniger unter dem Sonnenlicht	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.1	Eine Mittagsverpflegung wird gegebenenfalls notwendig	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.4.1	Würde die halbjährliche Zeitumstellung entfallen, würden die Schüler nach Einbruch der Dunkelheit mehr Zeit in der Schule verbringen.	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.4.2	Ein späterer Schulbeginn bedeutet auch, dass man in die Mittagszeit hineinkommt.	Mit späterem Schulanfang hört die Schule auch später auf	1	2	1.5
2	2.3.1	mache wacher und leistungsfähig	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	1	0	0.5
2	2.3.4	bekommt erst große Zustimmung	Bei späterem Schulbeginn können Fehlzeiten weniger werden	0	0	0
2	2.3.2	Tageslicht hilft den Schülern, produktiv zu sein	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.3.4	Zum einen fangen Kinder gerne etwas später an, sie können dann länger schlafen.	Bei späterem Schulbeginn können Fehlzeiten weniger werden	0	0	0
2	2.4.2	Schüler werden abends später müde und brauchen morgens mehr Schlaf.	Mit späterem Schulanfang hört die Schule auch später auf	0	0	0
2	2.3.2	Verringerte Fehlzeiten	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.3.2	Mehr Schlaf, bessere Leistungen, weniger Fehlzeiten.	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	2	2	2
2	2.4.1	Wenn die Schüler nachmittags draussen sich austoben können sie besser schlafen.	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.3.4	die innere Uhr verändert sich in der Pubertät, die Jugendlichen gehen später schlafen und "müssen" demnach später aufstehen -> Schlafmangel schränkt die Leistungsfähigkeit ein, führt zu Konzentrations- und Ausdauerstörungen und macht schlechte Laune	Bei späterem Schulbeginn können Fehlzeiten weniger werden	0	0	0
2	2.3.2	Die Kinder schlafen mehr und sie sind nicht so oft verspätet. Die Kinder konyentrieren sich besser.	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	1	2	1.5
2	2.3.2	in der Pubertät verändert sich die innere Uhr bei vielen Menschen in Richtung Spättyp (sie werden abends später müde, schlafen später ein, brauchen morgens länger Schlaf, um physiologischen Schlafbedarf zu decken)	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.4.5	Fahrplanprobleme mit Schulbus	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.3.2	Die biologische Uhr der Jugendlichen ist später	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.3.3	Die Schüler haben deswegen bessere Noten, und kommen wehniger zu spät.	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.3.3	Der Jugend brauchen morgens länger Schlaf. Konzentration verbessert, Leistungen verbesserten sich und die Fehlzeiten waren geringer Stunde auf 8.45 Uhr nach hinten	US-Studie zeigt Vorteile des späteren Schulanfangs	1	1	1
2	2.3.3	Schlafmangel hat Auswirkungen auf die Konzentrations- und Leistungsfähigkeit der Jugendlichen	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.3.2	In USA schlafen Kinder länger, bessere Leistung, weniger Fehlzeiten	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.4.5	eine Mittagsversorgung müsste eingerichtet werden, danach gäbe es noch weiteren Unterricht-wenig Akzeptanz dieser Idee	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.4.3	Das Schulbussystem zu reorganisieren, wenn die Schüler alle zu unterschiedlichen Zeiten beginnen.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.4.1	Ein späterer Schulbeginn bedeutet, dass Nachmittags auch noch gearbeitet wird	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.3.3	längerer Schlaf, bessere Leistung, weniger Fehlzeiten	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.3.2	Aufstehen mit dem Tageslicht ist entscheidend für die Leistungsfähigkeit.	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.4.1	Wenn die Schule später beginnt, müssten die Schüler später rausgehen, was eine kürzere Nachmittagszeit bedeutet.	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.4.4	Freier Nachmittag ist wichtiger als späteres Aufstehen.	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.1	Schulbusse auf dem Land	Umstellung der Schulbusse auf dem Land wäre problematisch	2	3	2.5
2	2.4.3	Besonders auf dem Land können Schüler, die zu unterschiedlichen Zeiten beginnen, ein Problem für die Schulbusse darstellen	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.3.3	Eine Studie aus Seattle zeigte dass bei einem späteren Schulstart Schüler länger schlafen konnten und Fehlzeiten reduziert worden	US-Studie zeigt Vorteile des späteren Schulanfangs	2	2	2
2	2.1.1	Das Thema des Artikels ist die biologische Uhr und frühes Aufstehen für die Schule	Soll die Schule morgens später anfangen?	1	2	1.5
2	2.4.5	Die Schulen müssen das Mittagessen organisieren - der Unterricht wird zur Mittagszeit fortgesetzt	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.3.2	Wenig schlaf schraenkt die Leistungsfaehigkeit	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	3	3	3
2	2.3.3	Wenn es für eine perrmanente Sommerzeit entschieden wird, dann müssten Schüler später die Schule beginnen, denn das Tageslicht ist wicthig für die Leistungsfähigkeit.	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.3.2	es wurde dokumentiert, dass die Schüler nach dem späteren aufstehen konzentrierter sind und das sich ihre Leistungsfähigkeit verbessert	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	2	3	2.5
2	2.3.1	Schlafmangel schränkt die Leistungsfähigkeit ein, führt zu Konzentrations- und Ausdauerstörungen und macht schlechte Laune.	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	0	0	0
2	2.4.5	Es gibt die Probleme mit dem Zugang - insbesondere von kleinen Städten.	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.4.5	1 bis 6 Klässler haben sich in einer Studie gegen den späteren freien Nachmittag ausgesprochen	Tageslicht hat einen größeren Einfluss auf die Leistungsfähigkeit als die Uhrzeit des Schulbeginns	0	0	0
2	2.3.4	Frühtypen wird das frühe Aufstehen eher keine Probleme machen	Bei späterem Schulbeginn können Fehlzeiten weniger werden	0	0	0
2	2.3.2	bekommt erst große Zustimmung	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.3.3	das Tageslicht spielt eine entscheidende Rolle für die Leistungsfähigkeit. Nicht die Uhrzeit beeinflusse die innere Uhr, sondern die Zeit, die man dem Sonnenlicht ausgesetzt sei	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.4.1	Schüler stehen lieber früh auf, als Nachmittags Schule zu haben	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.3.4	Gesundheit wird gefördert durch mehr Schlaf.	Bei späterem Schulbeginn können Fehlzeiten weniger werden	0	0	0
2	2.3.3	Leistungen verbessern sich	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.3.1	bessere Konzentration	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	0	0	0
2	2.4.2	Wenn die Schule später startet, würde die Schulzeit weiter in die Nachmittagszeit reichen, wodurch die Freizeit der Jugendlichen reduziert werden würde	Mit späterem Schulanfang hört die Schule auch später auf	1	2	1.5
2	2.4.4	der Schultag würde länger gehen und den Schulkindern ist ein freier Nachmittag wichtiger	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.3.2	In Forschungsstudien haben Sie gefunden dass Studierende, die länger schlafen, haben bessere Ergebnisse und weniger Fehlzeiten.	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	1	0	0.5
2	2.4.4	kein Tageslicht im Winter, keine Konzentration	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.3.2	In der Pubertät neigen Jugendliche dazu "Spättypen" zu werden.	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	0	0	0
2	2.4.4	Für Schulbusse wären unterschiedliche Zeiten problematisch	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.3	Die Schule endet später.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	1	0	0.5
2	2.4.1	Der freie Nachmittag ist für die Studenten noch wichtiger, als das späte Aufstehen.	Umstellung der Schulbusse auf dem Land wäre problematisch	0	0	0
2	2.3.3	weniger abwesend	US-Studie zeigt Vorteile des späteren Schulanfangs	0	0	0
2	2.3.2	Verbesserte Leistungen	Schlafmangel hat einen negativen Einfluss auf die Konzentration und Schulleistung	1	2	1.5
2	2.4.3	Frühtypen wird es nicht (oder negativ) beeinflussen.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.4.4	Der Schultag würde sich bis in die Mittagszeit erstrecken, so dass jede Schule eine eigene Kantine bereitstellen müsste.	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	4	3	3.5
2	2.4.3	Das Angebot an Mittagsversorgung und die Mittagspause.	Schüler:innen hätten weniger Freizeit am Nachmittag zur Verfügung	0	0	0
2	2.3.1	Ein längerer Schlaf wirkt sich laut Forschung nicht nur positiv auf die Konzentration aus, sondern auch auf die schulische Leistung und die Reduzierung von Fehlzeiten	In der Pubertät werden viele Jugendliche zu Spättypen und brauchen morgens länger Schlaf	0	0	0
2	2.3.4	Konzentration verbessert sich nachweislich (siehe Beispiel Seattle) durch mehr Schlaf in Verbindung mit dem späteren Schulstart	Bei späterem Schulbeginn können Fehlzeiten weniger werden	0	0	0
2	2.4.4	Probleme mit den Schulbussen	Schulen müssten bei späteren Schulzeiten Mittagsversorgung anbieten	0	0	0
2	2.4.1	Ein späterer Schulanfang würde ein Problem für die Schulbusse sein.	Umstellung der Schulbusse auf dem Land wäre problematisch	2	2	2
